0,0,0,0,0,0,0,0,1,0,0,73.435780,0.000100,0.081000,
0,0,0,0,0,0,0,0,2,0,-1,277.117190,0.000050,0.088000,
0,0,0,0,1,0,0,0,-2,0,1,300.691880,0.000040,0.089000,
0,0,0,0,1,0,0,0,0,0,-1,354.551590,0.000010,0.075000,
0,0,0,0,1,0,0,0,0,0,1,354.551590,0.000010,0.074000,
0,0,0,0,1,0,0,0,1,0,0,4.024180,0.000060,0.080000,
0,0,0,0,1,0,0,0,2,0,-1,300.722700,0.000040,0.088000,
0,0,0,0,2,-5,0,0,-2,1,-1,259.581320,0.000010,0.040000,
0,0,0,0,2,-5,0,0,0,-1,-1,78.692820,0.000060,0.037000,
0,0,0,0,2,-5,0,0,0,-1,1,79.581320,0.000050,6.038000,
0,0,0,0,2,-5,0,0,0,0,-1,270.672000,0.000020,0.074000,
0,0,0,0,2,-5,0,0,0,0,1,270.672000,0.000020,0.075000,
0,0,0,0,2,-5,0,0,0,1,-1,79.581320,0.000050,5.956000,
0,0,0,0,2,-5,0,0,0,1,1,78.692820,0.000060,0.037000,
0,0,0,0,2,-5,0,0,2,-1,1,259.581320,0.000010,0.040000,
0,0,0,0,2,0,0,0,1,0,0,55.076500,0.000020,0.080000,
0,0,0,1,0,0,0,0,-2,0,1,302.939440,0.000030,0.093000,
0,0,0,1,0,0,0,0,-1,0,0,294.374620,0.000050,0.084000,
0,0,0,1,0,0,0,0,-1,0,2,114.374620,0.000050,0.067000,
0,0,0,1,0,0,0,0,0,0,-1,120.031400,0.000030,0.078000,
0,0,0,1,0,0,0,0,0,0,1,120.031400,0.000030,0.072000,
0,0,0,1,0,0,0,0,1,0,-2,230.496560,0.000030,0.072000,
0,0,0,1,0,0,0,0,1,0,0,12.948190,0.000040,0.078000,
0,0,0,2,0,0,0,0,-1,0,0,159.716870,0.000020,0.088000,
0,0,0,2,0,0,0,0,1,0,0,15.746060,0.000090,0.074000,
0,0,0,3,0,0,0,0,1,0,-2,72.483110,0.000030,0.078000,
0,0,0,3,0,0,0,0,1,0,0,338.599460,0.000040,0.072000,
0,0,0,3,0,0,0,0,2,0,-1,193.962280,0.000030,0.077000,
0,0,0,4,0,0,0,0,2,0,-3,102.785020,0.000010,0.075000,
0,0,0,4,0,0,0,0,2,0,-1,43.309310,0.000070,0.074000,
0,0,0,5,0,0,0,0,2,0,-1,251.263400,0.000020,0.072000,
0,0,0,6,0,0,0,0,2,0,-1,280.462290,0.000060,0.069000,
0,0,0,7,0,0,0,0,2,0,-1,129.655570,0.000020,0.067000,
0,0,1,-6,0,0,0,0,-2,0,1,114.241150,0.000030,0.074000,
0,0,1,-5,0,0,0,0,-2,0,1,135.822770,0.000050,0.077000,
0,0,1,-5,0,0,0,0,-2,0,3,141.677360,0.000010,0.072000,
0,0,1,-5,0,0,0,0,-1,0,0,166.196130,0.000050,0.071000,
0,0,1,-5,0,0,0,0,-1,0,2,15.276080,0.000020,0.078000,
0,0,1,-4,0,0,0,0,-1,0,0,83.247520,0.000010,0.074000,
0,0,1,-4,0,0,0,0,-1,0,2,83.247520,0.000010,0.075000,
0,0,1,-3,0,0,0,0,-1,0,0,109.851380,0.000050,0.077000,
0,0,1,-3,0,0,0,0,1,0,-2,320.566580,0.000010,0.066000,
0,0,1,-3,0,0,0,0,1,0,0,320.566580,0.000010,0.085000,
0,0,1,-2,0,0,0,0,-2,0,1,52.928860,0.000040,0.088000,
0,0,1,-2,0,0,0,0,-1,0,0,128.118460,0.000070,0.080000,
0,0,1,-2,0,0,0,0,0,-1,-1,46.383240,0.000030,0.037000,
0,0,1,-2,0,0,0,0,0,-1,1,40.623150,0.000020,9.672000,
0,0,1,-2,0,0,0,0,0,1,-1,40.623150,0.000020,4.346000,
0,0,1,-2,0,0,0,0,0,1,1,46.383240,0.000030,0.038000,
0,0,1,-2,0,0,0,0,1,0,0,351.370340,0.000040,0.081000,
0,0,1,-2,0,0,0,0,2,-1,-1,54.183320,0.000020,0.499000,
0,0,1,-2,0,0,0,0,2,-1,1,54.183320,0.000020,0.040000,
0,0,1,-2,0,0,0,0,2,0,-1,54.143470,0.000060,0.089000,
0,0,1,-1,0,0,0,0,-2,0,1,273.702540,0.000020,0.092000,
