0,0,0,0,0,0,0,0,0,0,0,90.000000,0.000030,99999.999000,
0,0,0,0,0,0,0,0,2,-3,0,277.418350,0.000020,0.067000,
0,0,0,0,0,0,0,0,2,-2,0,177.303670,0.000020,0.564000,
0,0,0,0,0,0,0,0,2,-1,0,60.078940,0.000040,0.087000,
0,0,0,0,0,0,0,0,2,0,0,0.780260,0.000430,0.040000,
0,0,0,0,0,1,0,0,-2,0,0,234.612130,0.000110,0.040000,
0,0,0,0,0,1,0,0,-2,1,0,232.101290,0.000050,0.087000,
0,0,0,0,0,1,0,0,0,-1,0,242.914820,0.000080,0.076000,
0,0,0,0,0,1,0,0,0,1,0,62.914820,0.000080,0.075000,
0,0,0,0,0,1,0,0,2,-1,0,51.999970,0.000050,0.087000,
0,0,0,0,0,1,0,0,2,0,0,54.567360,0.000100,0.040000,
0,0,0,0,1,0,0,0,-2,0,0,30.691880,0.000220,0.041000,
0,0,0,0,1,0,0,0,-2,1,0,38.288830,0.000240,0.088000,
0,0,0,0,1,0,0,0,0,-1,0,312.643000,0.000160,0.076000,
0,0,0,0,1,0,0,0,0,1,0,132.027260,0.000160,0.075000,
0,0,0,0,1,0,0,0,2,-1,0,218.660270,0.000230,0.086000,
0,0,0,0,1,0,0,0,2,0,0,210.722650,0.000190,0.040000,
0,0,0,0,2,-5,0,0,-2,0,0,42.641590,0.000140,0.040000,
0,0,0,0,2,-5,0,0,-2,1,0,5.316820,0.000240,0.087000,
0,0,0,0,2,-5,0,0,-2,2,0,169.385290,0.000020,0.564000,
0,0,0,0,2,-5,0,0,0,-2,0,169.693060,0.000060,0.038000,
0,0,0,0,2,-5,0,0,0,-1,0,169.082180,0.001200,0.075000,
0,0,0,0,2,-5,0,0,0,1,0,349.082180,0.001200,0.075000,
0,0,0,0,2,-5,0,0,0,2,0,349.693430,0.000060,0.038000,
0,0,0,0,2,-5,0,0,2,-2,0,349.384600,0.000020,0.563000,
0,0,0,0,2,-5,0,0,2,-1,0,185.188010,0.000250,0.087000,
0,0,0,0,2,-5,0,0,2,0,0,221.322880,0.000140,0.040000,
0,0,0,0,2,0,0,0,-2,0,0,45.925890,0.000040,0.041000,
0,0,0,0,2,0,0,0,0,-1,0,326.499310,0.000050,0.076000,
0,0,0,0,2,0,0,0,0,1,0,146.499310,0.000050,0.074000,
0,0,0,1,0,0,0,0,-2,-2,0,32.939420,0.000020,0.020000,
0,0,0,1,0,0,0,0,-2,0,0,213.438840,0.000160,0.041000,
0,0,0,1,0,0,0,0,-2,2,0,209.497820,0.000020,0.434000,
0,0,0,1,0,0,0,0,0,-1,0,215.917830,0.000070,0.079000,
0,0,0,1,0,0,0,0,0,0,0,217.855400,0.000140,1.881000,
0,0,0,1,0,0,0,0,0,1,0,35.917830,0.000070,0.073000,
0,0,0,1,0,0,0,0,0,2,0,37.842270,0.000020,0.037000,
0,0,0,2,0,0,0,0,-2,0,0,155.592630,0.000030,0.042000,
0,0,0,2,0,0,0,0,0,-2,0,61.853960,0.000030,0.039000,
0,0,0,2,0,0,0,0,0,-1,0,237.254780,0.000040,0.082000,
0,0,0,2,0,0,0,0,0,0,0,241.853960,0.000030,0.940000,
0,0,0,2,0,0,0,0,0,1,0,57.254780,0.000040,0.070000,
0,0,0,2,0,0,0,0,1,-1,-1,125.531100,0.000020,0.075000,
0,0,0,2,0,0,0,0,1,1,-1,305.531100,0.000020,0.075000,
0,0,0,2,0,0,0,0,2,-3,0,235.089240,0.000030,0.072000,
0,0,0,2,0,0,0,0,2,-2,0,59.459560,0.000040,1.407000,
0,0,0,2,0,0,0,0,2,-1,0,55.089240,0.000030,0.080000,
0,0,0,2,0,0,0,0,2,0,0,59.459560,0.000040,0.039000,
0,0,0,3,0,0,0,0,-2,1,0,90.959650,0.000020,0.101000,
0,0,0,3,0,0,0,0,-2,3,0,90.959650,0.000020,0.060000,
0,0,0,3,0,0,0,0,0,-1,0,90.764550,0.000020,0.086000,
0,0,0,3,0,0,0,0,2,-3,0,120.706880,0.000020,0.074000,
0,0,0,3,0,0,0,0,2,-1,0,87.447600,0.000200,0.076000,
0,0,0,3,0,0,0,0,2,0,0,272.904390,0.000080,0.038000,
0,0,0,3,0,0,0,0,4,-3,0,90.764550,0.000020,0.088000,
0,0,0,4,0,0,0,0,2,-1,-2,132.428500,0.000030,0.076000,
0,0,0,4,0,0,0,0,2,1,-2,312.428500,0.000030,0.075000,
0,0,0,5,0,0,0,0,0,-1,0,341.399280,0.000030,0.094000,
0,0,0,5,0,0,0,0,0,0,0,161.350460,0.000050,0.376000,
0,0,0,5,0,0,0,0,0,1,0,161.399280,0.000030,0.063000,
0,0,0,5,0,0,0,0,2,0,0,341.399200,0.000150,0.037000,
0,0,0,6,0,0,0,0,0,0,0,190.462290,0.000020,0.313000,
0,0,0,6,0,0,0,0,0,2,0,190.462290,0.000020,0.034000,
0,0,0,6,0,0,0,0,2,-1,0,9.138430,0.000070,0.068000,
0,0,0,6,0,0,0,0,2,0,0,189.137140,0.000070,0.036000,
0,0,0,8,0,0,0,0,2,-1,0,248.397980,0.000030,0.064000,
0,0,1,-7,0,0,0,0,-2,0,0,350.125830,0.000060,0.036000,
